,Round.1,Cell type number,Final.cell.type,X,Y,CD68,PDGFRb,CD56,PanCK,CAV1,Vim,CD90,PDPN,CD45,Ki67,MUC1,EpCAM,aSMA,CD3,CD4,CD8,CD31
13953,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11217.72,9719.767,25.57729,0,44.05314,1954.734,0,1334.981,64.30918,0,265.0169,0,0,389.0121,0,29.36957,39.83092,32.81401,0
13954,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11575.41,9718.576,23.08276,0,67.30345,10.30345,83.72414,17528.19,16.44828,0,77.95172,0,0,374.6,9761.241,35.51724,43.97931,79.8069,0
13955,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,12044.27,9720.26,28.44201,0,42.08464,1392.088,0,1621.643,45.23511,0,30.68025,0,0,140.1567,1.025078,34.75235,36.56426,47.83072,0
13956,Immune ,20,Immune ,12551.93,9720.614,137.2684,0,64.38421,9.515789,0,20503.07,7.942105,0,2775.453,0,0,207.6263,0,2231.074,122.9579,324.5632,0
13957,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,12712.81,9721.065,366.1857,0,91.80952,46.34762,0,8856.114,398.1905,0,16.48571,0,0,76.32857,1980.448,39.19048,37.16667,57.58095,0
13958,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10693.66,9720.007,622.0766,0,52.41441,9432.221,0,6584.824,27.2973,0,124.2072,16594.7,0,477.2117,0,44.86036,41.08559,65.36937,0
13959,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11381.26,9723.758,447.4783,0,51.69082,537.8502,0,4264.541,107.3237,0,212.9758,0,0,520.8164,12245.77,28.58454,39.80676,58.24638,0
13960,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11899.49,9721.845,12.75068,0,51.45753,12063.14,0,327.2384,116.6849,0,439.0575,0,0,346.2446,0,36.59178,40.18082,45.32329,0
13961,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,10460.54,9724.812,948.8517,0,139.5263,105.2727,1302.268,15741.11,0.15311,0,511.9665,0,0,549.4737,8677.397,50.69856,48.64593,114.4258,0
13962,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,10682.61,9723.934,1272.674,0,74.65909,14744.67,0,10236.55,21.11364,0,103.7879,29223.34,0,676.6288,0,35.31818,51.5,73.34091,0
13963,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10626.41,9727.596,23.41769,0,41.81081,3353.192,0,2061.28,6.987715,0,228.086,0,0,343.8084,0,50.14251,49.64619,46.00491,0
13964,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11065.83,9726.267,15.26471,0,70.19608,23358.17,0,855.3333,360.3431,0,220.2353,0,0,529.9891,0,28.0098,27.46078,40.36275,0
13965,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,10474.62,9728.034,268.0203,0,90.39594,145.9797,1202.645,10395.61,0.4822335,0,385.6244,0,0,483.2944,1765.127,60.59898,57.43655,87.64975,1996.442
13966,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10569.46,9728.899,190.9784,0,53.21583,8611.676,0,3151.628,176.2158,0,384.2446,0,0,525.2686,4818.381,144.8441,73.21583,72.72182,0
13967,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11045.11,9729.085,39.55405,0,57.67905,20266.51,0,3514.983,216.3649,0,118.7095,0,0,753.3152,0,52.18581,37.48311,69.50676,0
13968,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,12225.52,9729.43,834.3,0,53.25556,30301.84,0,12870.08,539.6,0,16.25556,0,0,380.0899,14626.11,54.57778,32.35,50.94444,0
13969,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,12681.27,9730.412,156.2684,0,89.47458,46.0452,0,6850.805,253.0621,0,252.4859,0,0,145.8107,659.6977,761.6384,120.726,55.89831,0
13970,aSMA+CD90+PDGFRb-PDPN-CAV1+,11,aSMA+CD90+PDGFRb-PDPN-CAV1+,10006.66,9730.341,413.6797,0,105.085,124.0588,5838.706,31745.26,1535.771,0,292.1307,0,0,1172.281,163.3791,26.66667,72.9281,158.6209,9360.405
13971,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11488.37,9731.912,33.18491,0,52.61132,30.63774,4.69434,15285.12,50.56604,0,218.9057,0,0,338.2377,777.4264,36.77358,22.47925,120.8717,0
13972,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,12361.13,9734.403,929.9246,0,70.29888,10150.42,0,5801.447,529.9553,0,30.4162,0,0,584.0056,294.4637,35.01397,48.63966,75.56425,0
13973,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,11112.93,9733.528,55.18182,0,38.22944,11259.39,0,7015.684,81.25974,0,231.8701,0,0,498.5666,0,33.69264,46.87879,58.7013,0
13974,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,10118.42,9732.866,9.150641,0,85.01603,96.33013,0.474359,1029.356,21.49679,0,645.8333,0,0,747.1731,13.27885,34.45513,36.07692,66.43269,0
13975,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11376.99,9734.441,715.1517,0,82.42135,2294.607,0,4930.59,47.94382,0,309.1517,0,0,535.4551,2131.888,23.82022,48.39326,48.20787,0
13976,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,11618.02,9735.815,12.36139,0,49.81188,34.76733,0.2079208,6712.302,145.8267,0,131.1634,0,0,307.3267,0.6089109,14.34158,38.32673,46.08416,0
13977,Immune ,20,Immune ,12527.08,9734.726,2431.478,0,80.18577,32.56126,0,5007.613,46.44269,0,1386.375,0,0,126.0791,9.134387,817.7194,200.8854,92.28458,0
13978,Immune ,20,Immune ,12637.28,9735.767,1209.079,0,110.6548,30.92063,0,13344.86,71.38889,0,3406.5,0,0,162.2778,0,2705.198,613.5635,120.9921,0
13979,Immune ,20,Immune ,10840.95,9736.637,15934.37,0,84.15186,328.8883,0,34226.43,60.41547,0,1901.258,0,0,1048.427,0,102.2034,396.2464,574.447,0
13980,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11571.27,9737.071,53.28922,0,106.4951,30.21078,1066.755,16012.56,11.57843,0,121.1912,0,0,389.8235,18486.37,68.13725,58.13235,89.05882,0
13981,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11836.64,9736.495,154.241,0,78.4,168.2,0,17071.71,223.2256,1146.251,353.0769,0,0,1172.082,0.2102564,202.7846,126.7487,83.29744,0
13982,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,12280.8,9735.347,411.0386,0,58.07715,12752.01,0,11262.56,300.2315,0,129.0059,0,0,570.4599,0.3649852,112.0593,65.65875,77.4095,0
13983,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,10192.5,9738.185,39.6,0,58.9493,125.6338,160.8592,1010.282,11.45915,0,427.907,0,0,483.0873,0.02535211,20.78873,30.32113,53.04789,0
13984,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10662.18,9735.655,543.7979,0,54.99291,44667.93,0,6393.273,1102.851,0,195.7837,0,0,497.2643,0,32.14894,40.87589,69.75177,0
13985,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,10143.17,9746.535,595.2163,0,86.01124,43.94101,699.236,33647.43,14.23034,0,347.8146,0,0,724.7163,8215.278,37.01966,52.5,147.5421,0
13986,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,10216.48,9738.472,4476.22,0,65.37561,98.10244,6.321951,14247.04,81.46829,0,622.6146,0,0,411.7951,0.5365854,32.59512,131.078,114.4049,0
13987,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10880.26,9743.566,22022.75,0,51.64317,321.9956,0,33143.2,48.73568,0,256.4934,0,0,1734.67,0,43.19824,141.6608,115.8943,0
13988,Immune ,20,Immune ,11696.19,9741.911,223.5212,0,53.5,12.43644,0,3809.784,45.85169,0,1580.487,0,0,251.0212,4.237288,355.1822,45.11441,96.39407,0.1228814
13989,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,11352.32,9741.864,29.01639,0,73.86885,23148.24,0,14191.08,172.5738,0,143.9672,0,0,1063.015,0,26.88525,20.76503,68.86885,0
13990,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11517.66,9744.328,41.58639,0,79.7801,19.41885,2034.806,20465.45,110.089,0,185.9895,0,0,311.8272,10308.75,37.05236,28.62827,113.3455,0
13991,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,12455.96,9745.242,44.556,0,124.1,45.464,0,2645.584,128.22,0,33.6,0,0,164.78,7461.044,49.592,60.82,62.48,0
13992,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10936.66,9744.966,7.3,0,29.43333,22454.1,0,669.4222,77,0,147.8222,0,0,424.2542,0,29.76667,35.7,54.37778,0
13993,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,12037.64,9746.818,28.41451,0,75.26425,5852.829,0,311.886,355.2953,0,34.82902,0,0,254.829,0,43.3057,49.39378,57.65285,0
13994,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11500.55,9748.987,146.3889,0,27.47222,26.08333,1735.176,13322.55,912.713,0,364.6204,0,0,295.4167,6194.546,28.94444,41.02778,131.3426,5.240741
13995,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11561.05,9751.034,108.2471,0,66.11373,29.50196,3979.98,19163.11,110.3725,0,199.5765,0,0,436.8078,18044.05,29.42745,49.07843,124.3882,0
13996,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,10375.85,9750.148,25.62687,0,127.191,56.81791,3684.782,8387.86,4.779104,0,363.0328,0,0,868.7224,10466.05,53.2806,57.5194,85.03284,0
13997,Immune ,20,Immune ,11844.43,9750.115,814.6625,0,92.64167,175.2125,0,17974.5,97.95,9774.608,1689.004,0,0,728.0125,702.0958,606.1333,315.2,91.60833,0
13998,Immune ,20,Immune ,12095.02,9751.509,216.1498,0,137.744,0.7149758,0,11283.61,114.6425,0,1602.319,0,0,64.71981,26.92754,26.10145,83.06763,85.85507,0
13999,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,12339.18,9752.146,471.4618,0,40.58635,34583.53,0,10935.04,839.6627,0,12.15663,0,0,898.2,0,38.30522,41.45382,69.55823,0
14000,aSMA+CD90+PDGFRb-PDPN-CAV1+,11,aSMA+CD90+PDGFRb-PDPN-CAV1+,10233.13,9753.246,687.6708,0,57.60417,97.52917,101.7375,11231.69,234.1,0,883.0625,0,0,276.0792,159.2375,43.9125,49.45833,90.45,0
14001,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10923.39,9753.397,2.778195,0,36.3985,25996.19,0,264.9662,91.28195,0,124.2895,0,0,433.9531,0,21.29699,34.81955,34.42481,0
14002,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10709.36,9756.434,217.0122,0,45.86585,15703.61,0,2967.305,91.67988,0,310.1159,0,0,407.7378,0,43.89634,91.10976,51.34451,0
14003,Unknown,0,Unknown,12442.09,9756.923,412.895,0,314.5912,49.75691,0,13841.77,149.0442,0,559.1381,0,0,164.2099,2152.11,882.2818,426.3923,94.59669,0
14004,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11350.11,9759.189,22.25806,0,33.94355,9767.831,0,34.06452,135.3145,0,129.3629,0,0,418.9194,0,35.22581,47.20161,51.47581,0
14005,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,11470.72,9757.76,8.193548,0,68.91398,22.49462,0,1709.548,18.26882,0,179.6344,0,0,252.2258,44.62366,23.37634,18.47312,41.91398,0
14006,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,10038.82,9762.197,1194.629,0,73.25714,37959.01,0,34278.12,415.4057,0,321.8629,0,0,1653.295,222.7029,27.60571,41.08,131.7429,0
14007,Unknown,0,Unknown,12567.19,9760.453,1901.365,0,84.69528,19.43777,0,17023.46,238.2618,0,105.9442,0,0,479.9828,0,58.54936,120.2876,91.86266,0
14008,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,10485.3,9763.076,1578.763,0,139.7444,127.8926,2355.133,14095.67,1.437037,0,533.4037,0,0,746.9111,9349.996,87.7963,61.81852,86.1,1084.648
14009,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,12594,9762.2,662.4055,0,75.56221,14.8341,0,11044.45,21.99539,0,264.9355,478.0583,0,282.5346,0,65.30876,105.9078,87.86175,0
14010,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,10563.91,9763.912,4310.582,0,59.05435,8400.649,0,16497.12,267.3397,0,1598.122,0,0,529.9429,405.9647,172.3125,131.0815,184.0842,0
14011,aSMA+CD90+PDGFRb-PDPN-CAV1+,11,aSMA+CD90+PDGFRb-PDPN-CAV1+,11506.43,9764.073,504.0659,0,70.20155,16.93023,936.6008,15613.28,1445.736,0,148.3953,0,0,610.0078,15187.04,45.81008,60.15504,74.20543,1674.659
14012,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,11549.74,9763.63,345.65,0,88.24167,4.45,2278.925,41823.69,69.63333,0,182.3667,0,0,267.1417,35909.82,47.00833,59.6,217.2833,0
14013,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10747.88,9764.784,11688.47,0,49.69091,301.4182,0,28718.73,27.13818,0,818.5236,0,0,482.5891,0,41.04727,171.04,104.4,0.2872727
14014,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,10204.85,9766.013,7.395833,0,80.82639,63.53819,3484.458,4520.344,9.690972,0,272.6146,0,0,348.1667,168.6597,39.98611,49.42708,90.51736,0
14015,Immune ,20,Immune ,10856.08,9767.516,18150.25,0,45.92424,401.1061,0,35768.81,97.36364,0,1875.5,0,0,1140.313,0,41.26768,230.798,126.8687,0
14016,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11980.5,9767.083,23.18868,0,57.43396,34170.81,0,1020.642,366.7925,0,11.65094,0,0,126.4488,0,53.61321,26.24528,48.43396,0
14017,Unknown,0,Unknown,10534.24,9772.478,6747.421,0,54.28371,239.6966,0,20410.15,6.685393,0,1245.688,0,0,457.1236,6.126404,181.323,125.5253,93.48315,0
14018,Immune ,20,Immune ,12479.63,9769.803,534.599,0,70.17708,86.125,0,8914.089,107.3125,0,5010.844,0,0,119.7292,11169.04,1660.839,950.1927,69.34896,0
14019,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11066.3,9771.123,125.9773,0,60.62784,11492.35,0,5309.401,117.1506,0,129.8636,0,0,809.6737,0,48.26705,54.03409,61.46307,0
14020,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11473.38,9770.534,17.97315,0,107.3893,26.5302,600.953,35469.02,6.194631,0,85.57047,0,0,309.443,27381.09,20.7651,58.06711,213.8725,0
14021,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10944.71,9772.314,26.31897,0,52.06897,18111.28,0,1002.47,71.45259,0,99.43966,0,0,604.9825,0,25.87931,35.52155,61.19828,0
14022,Immune ,20,Immune ,11443.34,9771.678,5.219917,0,81.22407,10.04979,0,6876.523,23.35685,0,1383.967,0,0,247.7801,0,978.8589,46.6473,79.05394,0
14023,Unknown,0,Unknown,12552.72,9772.359,1527.117,0,69.38333,53.75556,0,13000.31,1005.994,0,592.6778,0,0,219.0556,0,121.1667,143.9278,111.9611,0
14024,aSMA+CD90-PDGFRb-PDPN-CAV1+,13,aSMA+CD90-PDGFRb-PDPN-CAV1+,10244.06,9773.2,148.1295,0,129.6978,112.0935,1078.964,20560.6,64.64748,0,414.518,0,0,324.2662,1152.489,36.28777,49.15827,143.6763,9.482014
14025,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,10256.38,9773.917,91.73563,0,79.51149,96.52874,0.6666667,24302.04,174.4138,0,493.8736,0,0,315.7184,0.02873563,30.05172,52.94828,144.1092,0
14026,Immune ,20,Immune ,10316.63,9773.408,11.47982,0,87.42601,40.37668,131.1076,7248.906,14.53812,0,1889.812,0,0,451.9193,1.748879,811.2601,143.3543,118.5336,0
14027,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10700.35,9773.586,120.7572,0,47.84362,8510.572,0,2024.202,29.46091,0,152.9506,0,0,511.6379,0,34.38683,34.53086,38.76955,0
14028,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11120.96,9773.48,14.86207,0,54.3183,17480.88,0,638.0106,80.18302,0,168.8223,0,0,618.5026,0,30.87268,37.67374,44.05836,0
14029,Immune ,20,Immune ,12538.64,9774.866,176.7056,0,45.68333,57.88889,0,11305.62,257.7222,0,2355.5,0,0,150.6611,7.211111,1131.328,75.57778,377.55,0
14030,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10653.05,9775.162,1152.296,0,71.412,48258.31,0,1794.276,6358.316,0,176.2,0,0,1443.717,0,44.852,48.144,81.224,0
14031,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11949.9,9776.103,17.98201,0,54.26619,19723.47,0,375.4065,178.3309,0,51.89568,0,0.1151079,256.8744,0,31.46763,25.20863,38.47842,0
14032,Immune ,20,Immune ,12458.01,9773.652,141.0655,0,105.4881,749.744,0,9676.435,94.55952,0,3196.488,0,0,172.5833,1088.845,1727.036,718.1726,85.65476,0
14033,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,12115.63,9777.036,447.7919,0,69.39367,38.45249,0,15281.39,165.1584,0,85.20814,0,0,195.0724,20.98643,57.06787,47.9457,90.45249,0.8506787
14034,Immune ,20,Immune ,12085.57,9778.51,112.8881,0,134.5448,103.6978,0,11840.27,143.1754,0,2411.392,0,0,134.4701,1143.354,1036.295,521.4104,82.16045,0
14035,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,12372.66,9778.828,69.65254,0,82.83898,42925.16,0,1959.983,490.7373,0,28.04237,0,0,725.9984,0.279661,40.50847,80.09322,48.25424,0
14036,Immune ,20,Immune ,12488.78,9779.374,3994.78,0,55.40252,217.8239,0,18044.87,169.5346,0,4622.541,0,0,225.2767,347.4717,1740.138,777.6604,102.2893,0
14037,Immune ,20,Immune ,11452.99,9781.051,6.748603,0,83.10056,13.77654,55.31285,11941.49,42.18436,0,2606.978,0,0,251.7263,1997.078,2016.855,41.01676,85.11173,0
14038,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11481.91,9783.279,76.45729,0,85.35678,1.291457,780.6884,17144.59,43.86935,0,180.8141,0,0,510.8492,30028.75,30.8392,52.84925,54.35176,0
14039,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11728.5,9784.155,24.26263,0,56.89394,35.23737,0,10267.74,54.16667,0,112.6515,0,0,237.7424,16085.86,27.03535,48.11111,73.20707,0
14040,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,12442.28,9784.457,435.6667,0,304.3384,3.439394,0,15836.31,107.202,0,7.338384,0,0,132.4343,31996.69,17.35354,53.0303,63.79293,0
14041,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,10402.61,9784.793,101.4337,0,95.35542,29.24699,568.0723,25241.96,0.02409639,0,237.7711,0,0,699.988,4317.946,34.68072,67.18072,207.512,0
14042,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,10565.78,9785.463,1046.629,0,85.20952,19181.56,0,14654.71,366.1619,0,2457.819,0,0,359.7238,1704.476,76.15238,56.69524,103.5524,0
14043,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,12043.41,9786.563,384.788,0,63.28261,26463.94,0,9155.427,114.8424,0,39.43207,0,0,1059.991,5792.611,69.16304,75.08152,80.04891,0
14044,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10583.9,9783.951,142.9856,0,55.69378,41993.31,0,802.9043,1269.488,0,68.21053,0,0,417.3376,0,34.54545,60.99522,57.91866,0
14045,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11652.08,9787.415,10.05195,0,75.08225,52.7013,321.1212,10106.88,74.34199,0,997.5195,0,0,346.2727,8.329004,371.5238,38.01732,102.3247,0
14046,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,11899.43,9786.804,237.4375,0,56.83594,28873.22,0,17459.34,159.1523,0,141.2383,0,0,1012.097,22.35938,39.375,51.82422,118.0625,0
14047,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,10125.9,9786.51,582.6029,0,70.85294,1997.004,18.32353,29023.94,44.42279,0,297.8088,0,0,472.4779,4097.559,37.54412,52.17279,167.8566,0
14048,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10594.23,9787.115,236.3585,0,77.0566,13926.28,0,208.7358,227.6038,0,287.6415,0,0,414.3396,0,36.88679,67.84906,68.75472,0
14049,Immune ,20,Immune ,10830.2,9788.091,11091.08,0,156.8163,232.4014,0,25449.59,37.70068,0,2691.823,0,0,757.1973,0,37.63265,210.1837,130.2245,21.93197
14050,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,10551.34,9791.358,359.2451,0,82.66574,81.1337,0,12129.92,4.325905,0,344.3231,0,0,420.2006,33424.16,50.60446,91.50696,164.9889,0
14051,Unknown,0,Unknown,12107.57,9790.471,232.1702,0,77.12234,101.883,0,8218.165,94.17021,0,95.3617,0,0,125.133,0.3670213,405.867,91.43085,76.56383,0
14052,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10969.78,9790.5,16.24345,0,50.29588,3654.337,0,2754.169,75.5618,0,146.6367,0,0,477.5506,0,34.6779,47.95131,57.17978,0
14053,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11376.18,9789.688,20.26257,0,35.32961,816.2235,0,3649.978,105.2626,0,68.84916,0,0,343.9665,0,40.02793,58.16201,50.98883,0
14054,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,10630.5,9791.491,1156.625,0,66.51133,50197.33,0,7066.764,3609.77,0,191.8155,0,0,2014.152,0,36.21359,45.88026,60.93851,0
14055,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,10679.79,9793.657,406.0054,0,41.22283,30225.69,0,6958.413,570.8315,0,147.1467,0,0,412.3016,0,19.82065,58.24457,61.05435,0
14056,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,12394.49,9793.533,304.2629,0,38.75431,10271.62,0,2979.573,416.5129,0,27.81897,0,0,211.4914,0,62.06466,50.48276,65.06034,0
14057,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,12636.75,9793.304,40.60227,0,113.625,16.13068,0,9757.244,42.20455,0,667.108,0,0,175.7386,0,1222.716,151.0511,44.52841,0
14058,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11835.02,9793.909,144.0848,0,55.93286,91.68905,0,10912.04,49.57951,0,279.3675,0,0,363.4134,41.87279,39.62544,51.02473,67.75972,0
14059,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11948.84,9794.722,17.53552,0,39.73224,18431.71,0,4227.066,276.3005,0,209.6284,0,0,429.541,0,46.0929,35.61202,49.2459,0
14060,Endothelial ,19,Endothelial ,10241.31,9795.863,79.09836,0,65.06011,84.2459,845.4208,10796.17,139.0492,0,257.9672,0,0,376.0164,3923.126,29.42077,54.63934,39.86885,135.5683
14061,CD90-PDGFRb-PDPN+CAV1-,17,CD90-PDGFRb-PDPN+CAV1-,11885.33,9795.942,4705.675,0,105.0625,256.4937,0,31727.19,115.925,271.7937,627.3625,0,0,954.95,0,26.0375,117.2625,191.5188,0
14062,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,11914.35,9796.779,55.79851,0,97.93284,21808.43,0,13669.04,372.7836,0,148.903,0,0,373.0746,23.44776,38.13433,43.10448,107.8881,0
14063,Immune ,20,Immune ,12496.12,9795.253,3915.604,0,36.04167,31.42188,0,34007.26,113.3229,0,1567.703,0,0,281.2969,91.03125,356.2135,325.2969,117.2917,0
14064,Immune ,20,Immune ,10794.16,9795.702,9115.18,0,36.19048,179.4921,0,31562.12,95.93651,0,2959.831,0,0,615.6984,0,67.95767,251.0476,128.7513,373.6032
14065,Unknown,0,Unknown,10809.23,9797.427,27233.92,0,32.08812,507.1877,0,26749.02,118.5785,0,665.0421,0,0,1392.33,0,40.11877,183.4176,110.1954,0
14066,Immune ,20,Immune ,12478.45,9797.046,1812.925,0,278.6792,37.12264,0,27515.53,143.3066,0,3816.75,0,0,175.6321,1097.788,955.4575,676.7358,134.3538,0
14067,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,11359.94,9796.194,153.3787,0,44.89349,16858.19,0,29551.54,256.1183,0,65.81065,0,0,428.5148,0,46.43195,26.85799,103.9053,0
14068,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11419.23,9798.525,4.507177,0,59.52153,10.22967,0,13797.79,105.445,0,165.8708,0,0,236.201,19393.95,44.96172,54.11005,75.44498,0
14069,Endothelial ,19,Endothelial ,10269.41,9796.93,137.368,0,67.96654,85.88476,3831.937,22627.22,261.3941,0,363.6394,0,0,231.3978,19.65428,37.58736,36.53532,149.3569,158.8736
14070,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,11060.14,9799.31,116.9225,0,54.50388,38131.1,0,11919.6,428.9845,0,162.876,0,0,365.7768,0,31.62016,46.87597,81.99225,0
14071,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10600.86,9799.343,483.3513,0,62.92832,20745.44,0,3847.667,753.6093,0,197.7133,0,0,594.2867,0,47.91398,37.21505,53.27957,0
14072,PanCK-Vim+MUC1-,7,PanCK-Vim+MUC1-,11552.67,9800.345,216.852,0,60.67347,30.18878,1771.388,27537.31,15.34694,0,176.7857,0,0,311.8878,10196.54,37.53571,30.84184,128.1786,0
14073,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,12379.64,9799.522,1343.621,0,50.52863,13307.34,0,19871.2,250.652,0,18.07489,0,0,986.2863,0,49.97797,54.51982,100.0044,0
14074,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,11252.24,9802.289,113.6589,0,43.28602,19557.97,0,9060.956,142.7479,0,144.2076,0,0,652.1515,293.2161,45.98517,38.4661,70.69492,0
14075,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,11928.36,9808.633,228.8069,0,50.38006,38865.38,0,6341.769,1134.757,0,119.9657,0,0,500.5161,0,49.92212,46.83489,84.80062,0
14076,Immune ,20,Immune ,12521.21,9802.771,3411.354,0,50.82828,93.91246,0,15876.54,219.0572,0,3230.875,0,0,206.8451,0,945.569,171.3973,541.8687,0
14077,Immune ,20,Immune ,12646.16,9803.879,181.4236,0,67.96528,48.45139,0,9434.201,52.4375,0,792.4028,0,0,147.6389,0.5694444,1294.139,152.4792,88.15278,0
14078,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,10916.43,9804.757,80.72678,0,54.3388,38145.34,0,475.9454,729,0,149.918,0,0,840.8902,0,39.14754,46.04372,45.81421,0
